Brands,Models,Colors,Camera,Rating,Selling Price,Original Price,Mobile,Discount,discount percentage,clean_memory,clean_storage
13,299,67,0,-0.21876055965606087,-0.4096411576446247,-0.4121385195667628,561,1205,8.087248322147651,-0.14640839935545213,-0.26298477730998476
10,28,498,0,-0.21876055965606087,-0.5342791609729763,-0.5696645905705042,396,0,0.0,-0.1745116319642859,-0.6177818558373628
7,621,67,0,-0.21876055965606087,-0.19735862762515136,-0.24853768271529492,238,0,0.0,-0.14640839935545213,-0.26298477730998476
6,469,259,0,-0.21876055965606087,-0.5005567574750457,-0.44109811760274953,167,3000,21.430102150153584,-0.14640839935545213,-0.26298477730998476
13,412,27,0,-0.21876055965606087,0.47739294396494275,0.5553241895155914,674,5001,11.113333333333332,-0.09020193413778459,0.4466093797447714
12,797,256,0,-0.21876055965606087,-0.2307775294916006,-0.11968193518336277,546,5000,20.83420142505938,-0.11830516674661835,0.4466093797447714
13,450,106,0,-0.21876055965606087,-0.7028911784626295,-0.7303726817801977,712,0,0.0,6.991812683288327,-0.9282292995488186
6,475,473,0,-0.21876055965606087,-0.4668343539771151,-0.5053813540866269,173,0,0.0,-0.14640839935545213,-0.26298477730998476
2,692,46,0,-0.21876055965606087,-0.5784217871517675,-0.611737968849202,114,0,0.0,-0.14640839935545213,-0.6177818558373628
1,893,483,0,-0.21876055965606087,2.834622670873792,2.641315213417412,40,0,0.0,-0.14640839935545213,4.704174322073308
1,905,516,0,-0.21876055965606087,1.6374773466972545,1.5002877658285885,52,0,0.0,-0.14640839935545213,1.8657976938542835
1,912,540,0,3.316692356075757,1.2530082244173475,1.9984828485786381,59,26901,29.92324805339266,-0.14640839935545213,-0.26298477730998476
11,141,240,0,-0.21876055965606087,-0.5008602591065271,-0.34496253744111094,477,6000,35.31489111241907,-0.16046001565986903,-0.26298477730998476
14,665,501,0,-0.21876055965606087,-0.4686216413625054,-0.5070848598534496,798,0,0.0,-0.16046001565986903,-0.6177818558373628
13,522,401,0,-0.21876055965606087,-0.3319110175818946,-0.37678273950063024,731,0,0.0,-0.11830516674661835,-0.26298477730998476
13,326,46,0,-0.21876055965606087,-0.30290975057367425,0.20176638885426595,588,17140,50.41176470588236,-0.11830516674661835,-0.26298477730998476
16,847,386,0,-0.21876055965606087,-0.19702140359017203,-0.24821626653287554,925,0,0.0,-0.14640839935545213,-0.26298477730998476
1,888,540,0,3.316692356075757,4.213868973939155,3.9559073995127036,35,0,0.0,-0.14640839935545213,4.704174322073308
14,663,247,0,-0.21876055965606087,-0.2982223364874619,-0.3446732628769335,796,0,0.0,-0.11830516674661835,-0.26298477730998476
13,309,247,0,-0.21876055965606087,-0.38283184686376986,-0.42531658304595765,571,0,0.0,-0.1745116319642859,-0.7951803951010518
6,582,108,0,-0.21876055965606087,-0.568001564470907,-0.601806208812443,183,0,0.0,-0.16046001565986903,-0.6177818558373628
9,270,277,0,-0.21876055965606087,-0.19702140359017203,-0.24821626653287554,346,0,0.0,-0.14640839935545213,-0.26298477730998476
11,675,310,0,-0.21876055965606087,0.44336703883553075,0.3942946821234786,521,1000,2.500625156289072,-0.09020193413778459,1.8657976938542835
7,262,333,0,-0.21876055965606087,0.005279294993913842,-0.05539869869948541,209,0,0.0,-0.16046001565986903,-0.6177818558373628
8,115,46,0,-0.21876055965606087,-0.6860299767136642,-0.7143018726592283,270,0,0.0,6.991812683288327,4.704174322073308
8,136,483,0,-0.21876055965606087,-0.618585169717803,-0.6500186361753509,278,0,0.0,-0.1745116319642859,-0.7951803951010518
9,596,85,0,-0.21876055965606087,-0.3656671434833232,-0.15182355342530146,362,8000,34.78412104874125,-0.14640839935545213,0.4466093797447714
8,763,160,0,-0.21876055965606087,-0.6017239679688376,-0.6339478270543816,315,0,0.0,-0.16046001565986903,-0.7951803951010518
1,904,489,0,-0.21876055965606087,1.1518410139235555,1.0374163215264296,51,0,0.0,-0.1745116319642859,-0.26298477730998476
7,262,483,0,-0.21876055965606087,0.34219982834173884,0.2657282091557239,209,0,0.0,-0.16046001565986903,-0.6177818558373628
10,57,94,0,-0.21876055965606087,-0.46717157801209436,-0.5057027702690463,418,0,0.0,-0.14640839935545213,-0.26298477730998476
1,892,413,0,3.316692356075757,3.1718467058530986,2.9627313958367987,39,0,0.0,-0.14640839935545213,0.4466093797447714
10,791,80,0,-0.21876055965606087,-0.5342791609729763,-0.5696645905705042,453,0,0.0,-0.1885632482687028,-0.9282292995488186
13,455,247,0,-0.21876055965606087,-0.5398770799536329,-0.5750000991986661,717,0,0.0,-0.1885632482687028,-0.8838796647328964
16,737,192,0,-0.21876055965606087,-0.46713785560859644,-0.5056706286508044,873,0,0.0,-0.16046001565986903,-0.26298477730998476
16,817,236,0,-0.21876055965606087,-0.3322482416168739,-0.3771041556830496,895,0,0.0,-0.14640839935545213,-0.26298477730998476
15,566,474,0,-0.21876055965606087,-0.3656671434833232,-0.3768148811188722,853,1000,6.250390649415588,-0.14640839935545213,-0.26298477730998476
13,299,67,0,-0.21876055965606087,-0.4803233153762873,-0.47642175605064013,561,1301,10.085271317829458,-0.16046001565986903,-0.6177818558373628
11,240,247,0,-0.21876055965606087,-0.26480343462101263,-0.31282091919917226,505,0,0.0,-0.16046001565986903,-0.6177818558373628
1,909,46,0,-0.21876055965606087,0.9798904784876071,0.8735262101107844,56,0,0.0,-0.1745116319642859,1.8657976938542835
16,748,579,0,-0.21876055965606087,0.3084774248438082,0.3300114456396013,881,3000,7.896814951302974,-0.03399546892011704,1.8657976938542835
15,569,411,0,-0.21876055965606087,-0.44997315222814976,-0.44109811760274953,856,1500,10.715051075076792,-0.14640839935545213,0.4466093797447714
11,220,322,0,-0.21876055965606087,-0.3996930486127352,-0.18425444623141757,489,8000,36.38017280582083,-0.14640839935545213,0.4466093797447714
7,771,439,0,-0.21876055965606087,-0.5949794872692515,-0.5375229723285656,256,2800,25.456859714519503,-0.16046001565986903,-0.6177818558373628
6,581,585,0,-0.21876055965606087,-0.33194473998539253,-0.28039002639305616,182,3000,15.790304752881733,-0.09020193413778459,0.4466093797447714
3,24,289,0,3.316692356075757,1.4890987713063597,1.3588646455640583,122,0,0.0,-0.14640839935545213,0.4466093797447714
13,407,520,0,-0.21876055965606087,0.8143134773127677,0.7157108645428654,669,0,0.0,-0.14640839935545213,-0.26298477730998476
13,522,271,0,-0.21876055965606087,-0.2408942505409798,-0.2900325118656378,731,0,0.0,-0.11830516674661835,-0.26298477730998476
4,189,160,0,-0.21876055965606087,-0.29144413338437786,-0.3382127976103038,146,0,0.0,-0.1885632482687028,-0.9282292995488186
16,832,358,0,3.316692356075757,-0.09619141713135944,-0.1521128279894789,910,0,0.0,-0.09020193413778459,0.4466093797447714
15,792,392,0,3.316692356075757,0.3425033299732202,0.26601748371990136,861,0,0.0,-0.03399546892011704,1.8657976938542835
0,867,46,0,-0.21876055965606087,-0.5848627662198723,-0.6178770179334123,17,0,0.0,-0.1745116319642859,-0.7951803951010518
14,9,286,0,-0.21876055965606087,0.005279294993913842,-0.05539869869948541,758,0,0.0,-0.09020193413778459,0.45769678844875195
14,655,347,0,-0.21876055965606087,-0.5916072469194584,-0.6178770179334123,788,200,2.3532180256500763,-0.16046001565986903,-0.6177818558373628
16,827,345,0,-0.21876055965606087,1.4887615472713804,1.5192513205913323,905,5000,6.667555674089878,-0.14640839935545213,-0.26298477730998476
6,715,502,0,-0.21876055965606087,-0.6017239679688376,-0.6339478270543816,192,0,0.0,-0.1745116319642859,-0.6177818558373628
6,695,540,0,-0.21876055965606087,-0.5005567574750457,-0.5375229723285656,187,0,0.0,-0.14640839935545213,-0.26298477730998476
14,554,140,0,-0.21876055965606087,0.03323516749369834,-0.028753297176918248,768,0,0.0,-0.09020193413778459,0.4466093797447714
6,468,198,0,-0.21876055965606087,-0.5342791609729763,-0.5053813540866269,166,2000,16.668055671305943,-0.14640839935545213,-0.26298477730998476
11,107,46,0,-0.21876055965606087,-0.5514438643534231,-0.537812246892743,457,1500,13.64877161055505,-0.16046001565986903,-0.6177818558373628
6,695,540,0,-0.21876055965606087,-0.5342791609729763,-0.5696645905705042,187,0,0.0,-0.16046001565986903,-0.6177818558373628
1,907,483,0,3.316692356075757,1.8769064115325622,1.7284932553463532,54,0,0.0,-0.1745116319642859,1.8657976938542835
10,65,327,0,-0.21876055965606087,-0.3993895469812538,-0.44109811760274953,423,0,0.0,-0.16046001565986903,-0.6177818558373628
0,639,46,0,-0.21876055965606087,1.0843962069276942,1.2302660309780618,4,8000,12.12139577872392,-0.03399546892011704,1.8657976938542835
10,635,46,0,-0.21876055965606087,-0.7299702684714678,-0.7561824012284744,449,0,0.0,0.022210996297550505,1.8657976938542835
13,322,460,0,-0.21876055965606087,0.15706383313809963,0.17283893243652115,584,2600,7.854984894259818,-0.09020193413778459,0.4466093797447714
4,185,627,0,-0.21876055965606087,-0.5345826626044577,-0.5699538651346817,142,0,0.0,6.991812683288327,-0.9282292995488186
2,613,247,0,-0.21876055965606087,-0.7028911784626295,-0.7303726817801977,106,0,0.0,-0.1885632482687028,-0.7951803951010518
11,220,217,0,-0.21876055965606087,-0.3996930486127352,-0.18425444623141757,489,8000,36.38017280582083,-0.14640839935545213,0.4466093797447714
7,775,345,0,-0.21876055965606087,-0.5005567574750457,-0.5375229723285656,260,0,0.0,-0.14640839935545213,0.4466093797447714
11,213,489,0,-0.21876055965606087,-0.03178162645031193,-0.09072233714737601,488,0,0.0,-0.14640839935545213,-0.26298477730998476
15,41,187,0,-0.21876055965606087,-0.5848627662198723,-0.5375229723285656,809,2500,22.729339030820984,-0.16046001565986903,-0.6177818558373628
13,454,627,0,-0.21876055965606087,-0.6019600247933231,-0.6341728183820752,716,0,0.0,-0.1885632482687028,-0.8838796647328964
11,125,168,0,-0.21876055965606087,-0.4334154521106658,-0.40924577392498834,469,2000,13.342228152101402,-0.16046001565986903,-0.26298477730998476
4,186,54,0,-0.21876055965606087,-0.54807162400363,-0.5828105124314572,143,0,0.0,-0.1885632482687028,-0.8838796647328964
4,92,630,0,-0.21876055965606087,0.07242060035829374,0.008595263220214495,141,0,0.0,-0.1745116319642859,-0.7951803951010518
13,341,505,0,-0.21876055965606087,-0.44997315222814976,-0.44109811760274953,603,1500,10.715051075076792,-0.14640839935545213,0.4466093797447714
2,244,46,0,-0.21876055965606087,-0.6050624859151328,-0.6371298472603335,81,0,0.0,-0.16046001565986903,-0.6177818558373628
1,889,258,0,3.316692356075757,1.7925666803842375,1.70920828440119,36,1901,2.349814585908529,-0.14640839935545213,1.8657976938542835
0,637,425,0,-0.21876055965606087,0.8146169789442491,0.9088498485586749,2,6000,10.714477044232932,-0.09020193413778459,0.4466093797447714
6,470,471,0,-0.21876055965606087,-0.618585169717803,-0.6500186361753509,168,0,0.0,-0.16046001565986903,-0.7951803951010518
4,593,10,0,-0.21876055965606087,1.1485024959772603,1.0342343013204778,157,0,0.0,-0.1745116319642859,-0.7951803951010518
13,382,547,0,-0.21876055965606087,-0.564595601717616,-0.5696324489522623,644,900,9.0,-0.16046001565986903,-0.6177818558373628
8,699,169,0,-0.21876055965606087,-0.19705512599366998,-0.24824840815111748,306,0,0.0,-0.1885632482687028,-0.8838796647328964
11,151,107,0,-0.21876055965606087,-0.5005230350715478,-0.5374908307103237,483,0,0.0,-0.1745116319642859,-0.7951803951010518
9,645,46,0,-0.21876055965606087,1.657677066392515,3.930161963300911,364,75000,50.00033333555557,-0.11830516674661835,0.4466093797447714
16,833,358,0,-0.21876055965606087,0.4770894423334614,0.6192860098170494,911,7000,14.896786550329857,-0.16046001565986903,-0.26298477730998476
13,296,67,0,-0.21876055965606087,-0.35649464973188605,-0.40021397919900353,558,0,0.0,-0.11830516674661835,0.4466093797447714
13,324,42,0,-0.21876055965606087,0.3087809264752896,0.45886719317153346,586,7000,16.66706350151194,-0.09020193413778459,0.4466093797447714
10,28,154,0,-0.21876055965606087,-0.5342791609729763,-0.5696645905705042,396,0,0.0,-0.1745116319642859,-0.6177818558373628
6,478,602,0,-0.21876055965606087,-0.5005567574750457,-0.5375229723285656,176,0,0.0,-0.16046001565986903,-0.6177818558373628
1,890,258,0,-0.21876055965606087,1.2192858209194168,1.1949423925301712,37,2901,4.469953775038521,-0.14640839935545213,0.4466093797447714
11,674,287,0,-0.21876055965606087,0.44336703883553075,0.45857791860735597,520,3000,7.14455822814956,-0.11830516674661835,0.4466093797447714
2,752,46,0,-0.21876055965606087,-0.7534747837095255,-0.7785851091431056,119,0,0.0,-0.1885632482687028,-0.8838796647328964
9,853,580,0,-0.21876055965606087,-0.3656671434833232,0.5552920478973494,371,30000,66.66814818107069,-0.11830516674661835,-0.26298477730998476
13,375,247,0,-0.21876055965606087,-0.3022690249072136,-0.34853025706596613,637,0,0.0,-0.16046001565986903,-0.6177818558373628
13,359,434,0,-0.21876055965606087,-0.6421908521663544,-0.672517768944708,621,0,0.0,-0.1745116319642859,-0.7951803951010518
13,377,247,0,-0.21876055965606087,-0.21388260533913736,-0.2642870756538449,639,0,0.0,-0.14640839935545213,-0.26298477730998476
15,41,187,0,-0.21876055965606087,-0.5511403627219417,-0.5053813540866269,809,2500,20.835069589132427,-0.16046001565986903,-0.26298477730998476
12,515,409,0,-0.21876055965606087,-0.3656671434833232,-0.24824840815111748,538,5000,25.00125006250313,-0.11830516674661835,-0.26298477730998476
15,41,46,0,-0.21876055965606087,-0.517417959224011,-0.4732397358446882,809,2500,19.232248634510345,-0.14640839935545213,-0.26298477730998476
13,377,46,0,-0.21876055965606087,-0.21388260533913736,-0.2642870756538449,639,0,0.0,-0.14640839935545213,-0.26298477730998476
13,445,137,0,-0.21876055965606087,1.4520041274586362,1.323508865497926,707,0,0.0,-0.11830516674661835,0.4466093797447714
1,896,255,0,-0.21876055965606087,4.857966880749631,4.5698123079337325,43,0,0.0,-0.11830516674661835,-0.26298477730998476
10,27,46,0,-0.21876055965606087,-0.5814905258700792,-0.6146628561092184,395,0,0.0,-0.1745116319642859,-0.7951803951010518
13,421,454,0,-0.21876055965606087,0.6797273649525266,0.7481738989672235,683,5001,9.805882352941175,-0.09020193413778459,4.704174322073308
0,859,345,0,-0.21876055965606087,0.6122825579566653,0.5231504296554108,9,0,0.0,-0.09020193413778459,1.8657976938542835
8,609,261,0,-0.21876055965606087,-0.4364841908289775,-0.4764538976688821,304,0,0.0,-0.1885632482687028,-0.9282292995488186
10,56,67,0,-0.21876055965606087,-0.5376176789192715,-0.3771041556830496,417,6090,38.08630393996248,-0.11830516674661835,-0.26298477730998476
10,813,262,0,-0.21876055965606087,0.71307882201198,0.6192217265805655,455,0,0.0,-0.11830516674661835,0.4466093797447714
13,436,133,0,-0.21876055965606087,-0.1296103189978087,-0.18396517166724013,698,0,0.0,-0.1745116319642859,-0.7951803951010518
1,888,247,0,3.316692356075757,3.077423976058893,2.8727348647593702,35,0,0.0,-0.14640839935545213,-0.26298477730998476
13,512,46,0,-0.21876055965606087,-0.4836955557260804,-0.5214521632075962,727,0,0.0,-0.14640839935545213,-0.26298477730998476
9,269,312,0,-0.21876055965606087,-0.6236098078389946,-0.6548077372933998,345,0,0.0,-0.14640839935545213,-0.6177818558373628
1,894,434,0,-0.21876055965606087,1.4857265309565668,1.3556504837398644,41,0,0.0,-0.14640839935545213,0.4466093797447714
11,241,46,0,-0.21876055965606087,-0.09619141713135944,-0.1521128279894789,506,0,0.0,-0.14640839935545213,-0.26298477730998476
11,130,149,0,-0.21876055965606087,-0.3322482416168739,-0.34496253744111094,472,1000,5.885815185403178,-0.11830516674661835,0.4466093797447714
12,180,492,0,-0.21876055965606087,-0.6017239679688376,-0.5375229723285656,534,3000,27.275206836985184,-0.16046001565986903,-0.6177818558373628
0,866,46,0,-0.21876055965606087,-0.6590520539153197,-0.6885885780656774,16,0,0.0,-0.1885632482687028,-0.8838796647328964
10,58,183,0,-0.21876055965606087,-0.43311195047918444,-0.35110158652532125,419,3800,22.62039407107566,-0.14640839935545213,-0.26298477730998476
10,45,562,0,-0.21876055965606087,-0.4533453925779428,-0.49252470678985144,411,0,0.0,-0.16046001565986903,-0.6177818558373628
10,41,587,0,-0.21876055965606087,-0.5039289978248388,-0.5407371341527595,408,0,0.0,-0.1745116319642859,-0.7951803951010518
13,431,425,0,-0.21876055965606087,2.703071574828365,3.2551879802201986,693,23000,17.829595578260296,-0.03399546892011704,1.8657976938542835
15,66,305,0,-0.21876055965606087,-0.2307775294916006,-0.28039002639305616,815,0,0.0,-0.11830516674661835,0.4466093797447714
15,101,454,0,-0.21876055965606087,-0.3993895469812538,-0.3768148811188722,829,2000,12.500781298831177,-0.14640839935545213,-0.26298477730998476
13,528,523,0,-0.21876055965606087,-0.18521856236589632,-0.16480876719504467,734,2245,9.935826510289887,-0.09020193413778459,0.4466093797447714
13,380,67,0,-0.21876055965606087,-0.5916072469194584,-0.6178770179334123,642,200,2.3532180256500763,-0.1745116319642859,-0.6177818558373628
6,580,585,0,-0.21876055965606087,-0.3993895469812538,-0.3446732628769335,181,3000,17.648096946879228,-0.11830516674661835,-0.26298477730998476
16,830,197,0,-0.21876055965606087,-0.3996930486127352,-0.2806793009572336,908,5000,26.32964718272775,-0.09020193413778459,0.4466093797447714
8,135,67,0,-0.21876055965606087,-0.5342791609729763,-0.5696645905705042,277,0,0.0,-0.16046001565986903,-0.6177818558373628
15,178,626,0,-0.21876055965606087,-0.5005567574750457,-0.5375229723285656,841,0,0.0,-0.14640839935545213,-0.26298477730998476
15,0,369,0,-0.21876055965606087,-0.5008602591065271,-0.40924577392498834,807,4000,26.684456304202804,-0.11830516674661835,0.4466093797447714
15,568,294,0,-0.21876055965606087,-0.517417959224011,-0.5375229723285656,855,500,4.545867806164196,-0.14640839935545213,-0.26298477730998476
10,82,445,0,-0.21876055965606087,0.37622573347115085,0.29815910196184003,431,0,0.0,-0.14640839935545213,-0.26298477730998476
13,453,429,0,-0.21876055965606087,4.186857328737313,4.637277564623562,715,22000,12.790772039372325,-0.03399546892011704,1.8657976938542835
6,714,508,0,-0.21876055965606087,-0.6035112553542279,-0.6339478270543816,191,53,0.6625828228528566,-0.16046001565986903,-0.6177818558373628
13,327,46,0,-0.21876055965606087,-0.2985595605224412,0.3300114456396013,589,21001,55.280336930771256,-0.11830516674661835,-0.26298477730998476
15,177,330,0,-0.21876055965606087,-0.5005567574750457,-0.4732397358446882,840,2000,15.385798907608278,-0.14640839935545213,-0.26298477730998476
15,94,613,0,-0.21876055965606087,-0.26449993298953123,-0.2161067899091788,824,3000,14.28639459021858,-0.11830516674661835,0.4466093797447714
15,0,174,0,-0.21876055965606087,-0.5005567574750457,-0.40924577392498834,807,3991,26.62441627751835,-0.11830516674661835,-0.26298477730998476
1,897,7,0,3.316692356075757,4.520742845770324,4.248396125514346,44,0,0.0,-0.14640839935545213,4.704174322073308
14,14,561,0,-0.21876055965606087,0.10644650548770575,0.201734247236024,759,5000,14.706314891614458,-0.09020193413778459,0.4466093797447714
13,542,46,0,-0.21876055965606087,-0.7972801858533374,-0.820337071239384,736,0,0.0,-0.1745116319642859,-0.9504041169567797
13,305,455,0,-0.21876055965606087,-0.23411604743789574,-0.2835720465990081,567,0,0.0,-0.14640839935545213,-0.26298477730998476
1,890,67,0,-0.21876055965606087,1.5565098558987231,1.8377747573689447,37,12901,15.19552414605418,-0.14640839935545213,1.8657976938542835
13,380,261,0,-0.21876055965606087,-0.5730262025920987,-0.5696967321887462,642,1148,11.48229645929186,-0.16046001565986903,-0.6177818558373628
13,421,453,0,-0.21876055965606087,0.8146169789442491,0.7160001391070429,683,0,0.0,-0.09020193413778459,4.704174322073308
11,116,376,0,-0.21876055965606087,-0.40613402768083995,-0.4475264412511373,464,0,0.0,-0.11830516674661835,0.4466093797447714
11,241,46,0,-0.21876055965606087,0.07242060035829374,0.008595263220214495,506,0,0.0,-0.11830516674661835,0.4466093797447714
16,729,480,0,-0.21876055965606087,-0.19735862762515136,-0.11997120974754022,871,4000,16.673614005835766,-0.09020193413778459,0.4466093797447714
7,264,594,0,-0.21876055965606087,-0.6354126490632703,-0.40924577392498834,210,7990,53.30220146764509,-0.1885632482687028,-0.7951803951010518
13,366,627,0,-0.21876055965606087,-0.4873712977073548,-0.5249555995959676,628,0,0.0,-0.18153744011649434,-0.8838796647328964
13,432,323,0,-0.21876055965606087,-0.4162507487302191,-0.45713678510547695,694,1,0.0074074074074074,-0.18153744011649434,-0.7951803951010518
13,306,456,0,-0.21876055965606087,-0.2982223364874619,-0.11968193518336277,568,7000,29.16788199508313,-0.11830516674661835,0.4466093797447714
13,303,344,0,-0.21876055965606087,-0.5342791609729763,-0.5696645905705042,565,0,0.0,-0.1885632482687028,-0.7951803951010518
3,41,398,0,-0.21876055965606087,1.5228211748042904,1.391006263805997,124,0,0.0,-0.14640839935545213,-0.26298477730998476
6,723,472,0,-0.21876055965606087,-0.6020274696003189,-0.6342371016185591,200,0,0.0,-0.1745116319642859,-0.6177818558373628
9,164,211,0,-0.21876055965606087,-0.6354463714667683,-0.6660894452963203,325,0,0.0,-0.1745116319642859,-0.7951803951010518
13,369,67,0,-0.21876055965606087,-0.5514438643534231,-0.3411698264885622,631,7618,44.52887537993921,-0.14640839935545213,-0.26298477730998476
16,736,591,0,-0.21876055965606087,-0.5008602591065271,-0.537812246892743,872,0,0.0,-0.16046001565986903,-0.6177818558373628
10,37,46,0,-0.21876055965606087,-0.7534747837095255,-0.7785851091431056,405,0,0.0,-0.09020193413778459,-0.26298477730998476
10,156,46,0,-0.21876055965606087,-0.7264631385076831,-0.7528396729313128,437,0,0.0,0.24703685716822069,-0.26298477730998476
14,554,140,0,-0.21876055965606087,-0.05258834940853513,0.03141581217199096,768,4417,15.390243902439025,-0.11830516674661835,0.4466093797447714
14,554,103,0,-0.21876055965606087,-0.037042321395989106,-0.055687973263662864,768,1246,4.794151596767988,-0.11830516674661835,0.4466093797447714
13,458,46,0,-0.21876055965606087,-0.8225719884767854,-0.844443284920838,720,0,0.0,1.595992022392242,-0.9504041169567797
16,825,466,0,-0.21876055965606087,0.8143134773127677,0.8764189557525588,903,5000,9.092562284051644,-0.1745116319642859,-0.6177818558373628
16,837,247,0,-0.21876055965606087,-0.5683050661023884,-0.6020954833766203,915,0,0.0,-0.1745116319642859,-0.7951803951010518
12,519,448,0,-0.21876055965606087,-0.5005567574750457,-0.5053813540866269,540,1000,8.334027835652972,-0.14640839935545213,-0.26298477730998476
0,881,483,0,-0.21876055965606087,-0.33194473998539253,-0.3768148811188722,31,0,0.0,-0.1745116319642859,-0.7951803951010518
0,74,46,0,-0.21876055965606087,0.6122825579566653,0.5231504296554108,0,0,0.0,-0.09020193413778459,1.8657976938542835
9,280,492,0,-0.21876055965606087,-0.5342791609729763,-0.5696645905705042,353,0,0.0,-0.14640839935545213,-0.26298477730998476
1,897,514,0,3.316692356075757,5.195190915728937,4.891228490353119,44,0,0.0,-0.14640839935545213,-0.26298477730998476
13,415,247,0,-0.21876055965606087,-0.5851662678513537,-0.6181662924975897,677,0,0.0,-0.18153744011649434,-0.8838796647328964
13,413,46,0,-0.21876055965606087,-0.49377855437196166,-0.5310625070619359,675,0,0.0,-0.16046001565986903,-0.7951803951010518
7,262,234,0,-0.21876055965606087,0.1604360734878927,0.09248488683167444,209,0,0.0,-0.16046001565986903,-0.6177818558373628
10,45,46,0,-0.21876055965606087,-0.5342791609729763,-0.5696645905705042,411,0,0.0,-0.1745116319642859,-0.7951803951010518
8,491,247,0,-0.21876055965606087,-0.6607044516867183,-0.6901635173595324,294,0,0.0,-0.16046001565986903,-0.6177818558373628
9,203,586,0,-0.21876055965606087,-0.5747460451704931,-0.5053813540866269,331,3200,26.668889074089503,-0.14640839935545213,-0.26298477730998476
2,603,483,0,-0.21876055965606087,-0.7369170835920416,-0.7628035745863138,99,0,0.0,-0.1885632482687028,-0.8838796647328964
10,46,212,0,-0.21876055965606087,-0.4668343539771151,-0.44109811760274953,412,2000,14.286734766769056,-0.14640839935545213,-0.26298477730998476
14,666,537,0,-0.21876055965606087,-0.4162507487302191,-0.4249951668635383,799,1001,6.903448275862069,-0.14640839935545213,-0.26298477730998476
13,409,321,0,3.316692356075757,0.34219982834173884,1.487431118531813,671,38010,51.36486486486487,-0.11830516674661835,-0.26298477730998476
12,520,635,0,-0.21876055965606087,-0.3150835382364272,-0.31253164463499483,541,1500,8.333796322017891,-0.11830516674661835,0.4466093797447714
11,230,542,0,-0.21876055965606087,0.004975793362432467,0.07287849970409185,498,4000,13.337779259753251,-0.09020193413778459,0.4466093797447714
2,615,46,0,-0.21876055965606087,-0.7366135819605601,-0.7625143000221364,108,0,0.0,-0.1885632482687028,-0.8838796647328964
1,897,255,0,3.316692356075757,5.195190915728937,4.891228490353119,44,0,0.0,-0.14640839935545213,-0.26298477730998476
1,906,46,0,-0.21876055965606087,0.5752216365124395,0.4878267912075202,53,0,0.0,-0.16046001565986903,0.4466093797447714
13,296,46,0,-0.21876055965606087,-0.3372054349310697,-0.329213144502561,558,1637,9.364988558352405,-0.11830516674661835,0.4466093797447714
16,838,463,0,-0.21876055965606087,-0.19735862762515136,-0.08782959150560155,916,5000,20.00800320128051,-0.14640839935545213,-0.26298477730998476
9,202,607,0,-0.21876055965606087,-0.568001564470907,-0.4732397358446882,330,4000,30.771597815216555,-0.14640839935545213,-0.26298477730998476
15,569,412,0,-0.21876055965606087,-0.44997315222814976,-0.44109811760274953,856,1500,10.715051075076792,-0.14640839935545213,0.4466093797447714
1,896,516,0,-0.21876055965606087,3.509070740832405,3.2841475782561855,43,0,0.0,-0.11830516674661835,1.8657976938542835
15,82,156,0,-0.21876055965606087,-0.2982223364874619,-0.31253164463499483,820,1000,5.555864214678594,-0.11830516674661835,0.4466093797447714
4,591,252,0,-0.21876055965606087,0.9461680749896766,0.8413845918688456,156,0,0.0,-0.16046001565986903,-0.6177818558373628
4,194,67,0,-0.21876055965606087,-0.1296103189978087,-0.18396517166724013,151,0,0.0,-0.1885632482687028,-0.7951803951010518
13,421,453,0,-0.21876055965606087,0.5111153474628733,0.5231504296554108,683,3000,6.818336780381372,-0.09020193413778459,0.4466093797447714
13,416,67,0,-0.21876055965606087,-0.19735862762515136,-0.24853768271529492,678,0,0.0,-0.14640839935545213,-0.26298477730998476
1,904,489,0,-0.21876055965606087,0.30544240852899446,0.23069384527201076,51,0,0.0,-0.1745116319642859,-0.6177818558373628
2,536,441,0,-0.21876055965606087,-0.5848627662198723,0.012098699608585811,94,19600,69.75337200612121,-0.16046001565986903,-0.26298477730998476
14,556,247,0,-0.21876055965606087,-0.44997315222814976,-0.48931054496565757,770,0,0.0,-0.14640839935545213,-0.26298477730998476
1,905,483,0,-0.21876055965606087,0.30544240852899446,0.23069384527201076,52,0,0.0,-0.1745116319642859,0.4466093797447714
13,340,175,0,-0.21876055965606087,-0.517417959224011,-0.5214521632075962,602,1000,8.696408383337682,-0.14640839935545213,-0.26298477730998476
14,669,108,0,-0.21876055965606087,-0.24763873124056593,-0.28039002639305616,802,500,2.631717458813622,-0.11830516674661835,0.4466093797447714
1,897,247,0,3.316692356075757,5.195190915728937,4.891228490353119,44,0,0.0,-0.14640839935545213,-0.26298477730998476
13,849,627,0,-0.21876055965606087,-0.7369170835920416,-0.7628035745863138,754,0,0.0,10.589026457219049,-0.9282292995488186
1,896,516,0,-0.21876055965606087,4.857966880749631,4.5698123079337325,43,0,0.0,-0.11830516674661835,-0.26298477730998476
14,556,247,0,-0.21876055965606087,-0.3859343079855795,-0.42827361192421604,770,0,0.0,-0.11830516674661835,0.4466093797447714
13,319,247,0,-0.21876055965606087,-0.28166463636997796,-0.32889172832014163,581,0,0.0,-0.16046001565986903,-0.7951803951010518
14,652,328,0,-0.21876055965606087,-0.6523075732157336,-0.6821602544172897,785,0,0.0,-0.1745116319642859,-0.7951803951010518
